,noun_chunk,product,freq,overall_freq,Rank
44289,sister house,B00ZPN3O2I.raw.json,1,5,316.0
44288,wedding / house - warming,B00ZPN3O2I.raw.json,1,5,316.0
44287,particular purchase,B00ZPN3O2I.raw.json,1,5,316.0
44286,lower temperature,B00ZPN3O2I.raw.json,1,5,316.0
44285,usually time,B00ZPN3O2I.raw.json,1,5,316.0
44284,require preset temperature,B00ZPN3O2I.raw.json,1,5,316.0
44283,baking,B00ZPN3O2I.raw.json,1,5,316.0
44282,tea- drip coffee,B00ZPN3O2I.raw.json,1,5,316.0
44281,temp / brewing temperature option,B00ZPN3O2I.raw.json,1,5,316.0
44280,new cuisinart kettle,B00ZPN3O2I.raw.json,1,5,316.0
44279,cheap stuff,B00ZPN3O2I.raw.json,1,5,316.0
44278,"cuisinart "" limited "" warranty",B00ZPN3O2I.raw.json,1,5,316.0
44277,small glitch,B00ZPN3O2I.raw.json,1,5,316.0
44276,3/4rds point,B00ZPN3O2I.raw.json,1,5,316.0
44275,outer body temp,B00ZPN3O2I.raw.json,1,5,316.0
44302,etching,B00ZPN3O2I.raw.json,1,5,316.0
44274,5 mouth,B00ZPN3O2I.raw.json,1,5,316.0
44303,imprint,B00ZPN3O2I.raw.json,1,5,316.0
44305,easy job,B00ZPN3O2I.raw.json,1,5,316.0
44332,base station problem,B00ZPN3O2I.raw.json,1,5,316.0
44331,efficient kettle,B00ZPN3O2I.raw.json,1,5,316.0
44330,bad headache,B00ZPN3O2I.raw.json,1,5,316.0
44329,timer warmth setting,B00ZPN3O2I.raw.json,1,5,316.0
44328,great addiction,B00ZPN3O2I.raw.json,1,5,316.0
44327,french roast coffee,B00ZPN3O2I.raw.json,1,5,316.0
44326,"initial "" heat",B00ZPN3O2I.raw.json,1,5,316.0
44325,convenience factor,B00ZPN3O2I.raw.json,1,5,316.0
44324,overstatement,B00ZPN3O2I.raw.json,1,5,316.0
44323,wet kitchen,B00ZPN3O2I.raw.json,1,5,316.0
44322,"well , research",B00ZPN3O2I.raw.json,1,5,316.0
51057,3 plus year,B012WF88QS.raw.json,1,5,316.0
44320,super great item,B00ZPN3O2I.raw.json,1,5,316.0
44319,"( e.g. , bottle - brush",B00ZPN3O2I.raw.json,1,5,316.0
44318,narrow opening,B00ZPN3O2I.raw.json,1,5,316.0
44317,"plastic , thick handle",B00ZPN3O2I.raw.json,1,5,316.0
44316,"sturdy , signal indicator",B00ZPN3O2I.raw.json,1,5,316.0
44315,expensive water boiler,B00ZPN3O2I.raw.json,1,5,316.0
44314,cuisinart perfec temp,B00ZPN3O2I.raw.json,1,5,316.0
44313,new steep,B00ZPN3O2I.raw.json,1,5,316.0
44312,recent holiday,B00ZPN3O2I.raw.json,1,5,316.0
44311,right water temperature,B00ZPN3O2I.raw.json,1,5,316.0
44310,balcony,B00ZPN3O2I.raw.json,1,5,316.0
44309,sensitive biluo chun,B00ZPN3O2I.raw.json,1,5,316.0
44308,otger stuff,B00ZPN3O2I.raw.json,1,5,316.0
44307,cheap component,B00ZPN3O2I.raw.json,1,5,316.0
44306,ss body,B00ZPN3O2I.raw.json,1,5,316.0
44304,delicate paint,B00ZPN3O2I.raw.json,1,5,316.0
44273,hamilton beach version,B00ZPN3O2I.raw.json,1,5,316.0
44272,heavy duty cord,B00ZPN3O2I.raw.json,1,5,316.0
44271,average usage,B00ZPN3O2I.raw.json,1,5,316.0
44240,hold day,B00ZPN3O2I.raw.json,1,5,316.0
44239,result button,B00ZPN3O2I.raw.json,1,5,316.0
44238,poor interface design,B00ZPN3O2I.raw.json,1,5,316.0
44237,$ 20 ge cattle,B00ZPN3O2I.raw.json,1,5,316.0
44236,great christmas gift,B00ZPN3O2I.raw.json,1,5,316.0
51060,5 mug,B012WF88QS.raw.json,1,5,316.0
44235,ok kettle,B00ZPN3O2I.raw.json,1,5,316.0
44234,preheated stove pot,B00ZPN3O2I.raw.json,1,5,316.0
44233,tea hot water,B00ZPN3O2I.raw.json,1,5,316.0
44232,jammed lid,B00ZPN3O2I.raw.json,1,5,316.0
44231,remodeled kitchen,B00ZPN3O2I.raw.json,1,5,316.0
44230,white plastic,B00ZPN3O2I.raw.json,1,5,316.0
44229,5 + year old t - fal vitesse,B00ZPN3O2I.raw.json,1,5,316.0
44228,cheap chinese quality,B00ZPN3O2I.raw.json,1,5,316.0
44227,little spring,B00ZPN3O2I.raw.json,1,5,316.0
44226,metal circle,B00ZPN3O2I.raw.json,1,5,316.0
44225,"' open "" button",B00ZPN3O2I.raw.json,1,5,316.0
44224,scalding lukewarm,B00ZPN3O2I.raw.json,1,5,316.0
44223,warranty cutoff,B00ZPN3O2I.raw.json,1,5,316.0
44222,auto shutdown,B00ZPN3O2I.raw.json,1,5,316.0
44221,nice blue lead light,B00ZPN3O2I.raw.json,1,5,316.0
44220,perfect kitchen product,B00ZPN3O2I.raw.json,1,5,316.0
44219,watt,B00ZPN3O2I.raw.json,1,5,316.0
44218,gooood,B00ZPN3O2I.raw.json,1,5,316.0
44217,microwave thingy,B00ZPN3O2I.raw.json,1,5,316.0
44216,"coffee , tea , hot cocoa",B00ZPN3O2I.raw.json,1,5,316.0
44215,/ bug,B00ZPN3O2I.raw.json,1,5,316.0
51059,mid range,B012WF88QS.raw.json,1,5,316.0
44241,boiling mode,B00ZPN3O2I.raw.json,1,5,316.0
44242,good 2 minute,B00ZPN3O2I.raw.json,1,5,316.0
44243,vapor,B00ZPN3O2I.raw.json,1,5,316.0
44270,i.,B00ZPN3O2I.raw.json,1,5,316.0
44269,hierarchy,B00ZPN3O2I.raw.json,1,5,316.0
44268,impulse buy,B00ZPN3O2I.raw.json,1,5,316.0
44267,overall great purchase,B00ZPN3O2I.raw.json,1,5,316.0
44266,low temp water,B00ZPN3O2I.raw.json,1,5,316.0
44265,$ 30 aroma electric kettle,B00ZPN3O2I.raw.json,1,5,316.0
44264,small mesh filter,B00ZPN3O2I.raw.json,1,5,316.0
44263,overall experience,B00ZPN3O2I.raw.json,1,5,316.0
44262,5/27/14,B00ZPN3O2I.raw.json,1,5,316.0
44261,realization,B00ZPN3O2I.raw.json,1,5,316.0
44260,20/20 hindsight,B00ZPN3O2I.raw.json,1,5,316.0
44259,reviewer place review,B00ZPN3O2I.raw.json,1,5,316.0
44258,american express,B00ZPN3O2I.raw.json,1,5,316.0
51056,avid tea maker,B012WF88QS.raw.json,1,5,316.0
44257,occasional black,B00ZPN3O2I.raw.json,1,5,316.0
44255,( different ) electric kettle,B00ZPN3O2I.raw.json,1,5,316.0
51058,durable model,B012WF88QS.raw.json,1,5,316.0
44254,interesting contraption,B00ZPN3O2I.raw.json,1,5,316.0
44253,teacher,B00ZPN3O2I.raw.json,1,5,316.0
44252,good look coffee pot,B00ZPN3O2I.raw.json,1,5,316.0
44251,prep work,B00ZPN3O2I.raw.json,1,5,316.0
44250,jamie oliver 15 min meal,B00ZPN3O2I.raw.json,1,5,316.0
44249,bell / sound,B00ZPN3O2I.raw.json,1,5,316.0
44248,half vinegar / half water,B00ZPN3O2I.raw.json,1,5,316.0
44247,overpriced overdesigned kettle,B00ZPN3O2I.raw.json,1,5,316.0
44246,nice kitchen furniture,B00ZPN3O2I.raw.json,1,5,316.0
44245,reasonable state,B00ZPN3O2I.raw.json,1,5,316.0
44244,cabinet door,B00ZPN3O2I.raw.json,1,5,316.0
44256,rusty water,B00ZPN3O2I.raw.json,1,5,316.0
44214,pretty obvious design feature,B00ZPN3O2I.raw.json,1,5,316.0
51055,house)(semi - sarcastic concern,B012WF88QS.raw.json,1,5,316.0
44334,sample product,B00ZPN3O2I.raw.json,1,5,316.0
44420,variable temp pot,B00ZPN3O2I.raw.json,1,5,316.0
44419,original packing slip,B00ZPN3O2I.raw.json,1,5,316.0
44418,good old stovetop,B00ZPN3O2I.raw.json,1,5,316.0
44417,190 - 195 degree,B00ZPN3O2I.raw.json,1,5,316.0
44416,"little 7,000 foot",B00ZPN3O2I.raw.json,1,5,316.0
44415,reliably decent taste white tea,B00ZPN3O2I.raw.json,1,5,316.0
44414,easy control,B00ZPN3O2I.raw.json,1,5,316.0
44413,bpa free material,B00ZPN3O2I.raw.json,1,5,316.0
44412,year long coffee press tradition,B00ZPN3O2I.raw.json,1,5,316.0
44411,selectable temp,B00ZPN3O2I.raw.json,1,5,316.0
44410,clear water gaugem,B00ZPN3O2I.raw.json,1,5,316.0
44409,alaska,B00ZPN3O2I.raw.json,1,5,316.0
44408,seven cup,B00ZPN3O2I.raw.json,1,5,316.0
44407,major plus,B00ZPN3O2I.raw.json,1,5,316.0
44406,hat,B00ZPN3O2I.raw.json,1,5,316.0
44405,""" quality "" product",B00ZPN3O2I.raw.json,1,5,316.0
44404,china syndrome,B00ZPN3O2I.raw.json,1,5,316.0
44403,renowned brand,B00ZPN3O2I.raw.json,1,5,316.0
44402,color display,B00ZPN3O2I.raw.json,1,5,316.0
44401,plastic device,B00ZPN3O2I.raw.json,1,5,316.0
44400,6 preset tea type,B00ZPN3O2I.raw.json,1,5,316.0
44399,hot ) water,B00ZPN3O2I.raw.json,1,5,316.0
44398,auto reboil,B00ZPN3O2I.raw.json,1,5,316.0
51049,immediate thing,B012WF88QS.raw.json,1,5,316.0
51050,stove - teapot,B012WF88QS.raw.json,1,5,316.0
44396,self.lol,B00ZPN3O2I.raw.json,1,5,316.0
44395,professional tea drinker,B00ZPN3O2I.raw.json,1,5,316.0
44421,tea kind,B00ZPN3O2I.raw.json,1,5,316.0
44394,cuisenart,B00ZPN3O2I.raw.json,1,5,316.0
44422,type tea brew,B00ZPN3O2I.raw.json,1,5,316.0
44424,infamous tea lover,B00ZPN3O2I.raw.json,1,5,316.0
44450,accurate,B00ZPN3O2I.raw.json,1,5,316.0
44449,nice tea pot,B00ZPN3O2I.raw.json,1,5,316.0
44448,perfect taste,B00ZPN3O2I.raw.json,1,5,316.0
44447,well way,B00ZPN3O2I.raw.json,1,5,316.0
44446,everytime,B00ZPN3O2I.raw.json,1,5,316.0
44445,water perfect temp,B00ZPN3O2I.raw.json,1,5,316.0
44444,kid milk,B00ZPN3O2I.raw.json,1,5,316.0
44443,h,B00ZPN3O2I.raw.json,1,5,316.0
44442,s,B00ZPN3O2I.raw.json,1,5,316.0
44441,regular french press coffee maker,B00ZPN3O2I.raw.json,1,5,316.0
44440,good unit,B00ZPN3O2I.raw.json,1,5,316.0
44439,damp paper towel,B00ZPN3O2I.raw.json,1,5,316.0
51047,electric outlet,B012WF88QS.raw.json,1,5,316.0
44438,terrible buzzing noise,B00ZPN3O2I.raw.json,1,5,316.0
44437,great use,B00ZPN3O2I.raw.json,1,5,316.0
44436,attractive product,B00ZPN3O2I.raw.json,1,5,316.0
44435,grain brew beer,B00ZPN3O2I.raw.json,1,5,316.0
44434,small batch,B00ZPN3O2I.raw.json,1,5,316.0
44433,heat sparge water,B00ZPN3O2I.raw.json,1,5,316.0
44432,( 2 ) year,B00ZPN3O2I.raw.json,1,5,316.0
44431,b&b - love,B00ZPN3O2I.raw.json,1,5,316.0
51048,current order,B012WF88QS.raw.json,1,5,316.0
44429,26 year,B00ZPN3O2I.raw.json,1,5,316.0
44428,180 degree setting,B00ZPN3O2I.raw.json,1,5,316.0
44427,complete pain,B00ZPN3O2I.raw.json,1,5,316.0
44426,powdered milk,B00ZPN3O2I.raw.json,1,5,316.0
44425,formula,B00ZPN3O2I.raw.json,1,5,316.0
44423,somebody,B00ZPN3O2I.raw.json,1,5,316.0
44393,fortunately,B00ZPN3O2I.raw.json,1,5,316.0
44392,san,B00ZPN3O2I.raw.json,1,5,316.0
44391,starbuck ice green tea,B00ZPN3O2I.raw.json,1,5,316.0
44359,glass 1-liter carafe,B00ZPN3O2I.raw.json,1,5,316.0
44358,2.8 liter,B00ZPN3O2I.raw.json,1,5,316.0
44357,approximately week,B00ZPN3O2I.raw.json,1,5,316.0
51052,cook - food spatter,B012WF88QS.raw.json,1,5,316.0
44355,boring appliance,B00ZPN3O2I.raw.json,1,5,316.0
44354,tempature control,B00ZPN3O2I.raw.json,1,5,316.0
44353,water heating pot,B00ZPN3O2I.raw.json,1,5,316.0
51053,permanent spot,B012WF88QS.raw.json,1,5,316.0
44352,second star,B00ZPN3O2I.raw.json,1,5,316.0
44351,completely useless junk,B00ZPN3O2I.raw.json,1,5,316.0
44350,kitchen lamp,B00ZPN3O2I.raw.json,1,5,316.0
44349,ingenious masterpiece,B00ZPN3O2I.raw.json,1,5,316.0
44348,kitchen light,B00ZPN3O2I.raw.json,1,5,316.0
44347,( ok - folk,B00ZPN3O2I.raw.json,1,5,316.0
44346,pride,B00ZPN3O2I.raw.json,1,5,316.0
44345,ingenious device,B00ZPN3O2I.raw.json,1,5,316.0
44344,glove,B00ZPN3O2I.raw.json,1,5,316.0
44343,supernatural power,B00ZPN3O2I.raw.json,1,5,316.0
44342,elbow,B00ZPN3O2I.raw.json,1,5,316.0
44341,criminal scientist dream,B00ZPN3O2I.raw.json,1,5,316.0
44340,nice stain,B00ZPN3O2I.raw.json,1,5,316.0
44339,super dumb ) artificial intelligence,B00ZPN3O2I.raw.json,1,5,316.0
44338,secondly : memory function,B00ZPN3O2I.raw.json,1,5,316.0
44337,useful device,B00ZPN3O2I.raw.json,1,5,316.0
51054,bitter oolong,B012WF88QS.raw.json,1,5,316.0
44336,7th grade student project,B00ZPN3O2I.raw.json,1,5,316.0
44335,blueprint,B00ZPN3O2I.raw.json,1,5,316.0
44360,standard - sized tea bag,B00ZPN3O2I.raw.json,1,5,316.0
44361,.8 liter,B00ZPN3O2I.raw.json,1,5,316.0
44362,wine,B00ZPN3O2I.raw.json,1,5,316.0
44363,control issue,B00ZPN3O2I.raw.json,1,5,316.0
44390,1 liter water,B00ZPN3O2I.raw.json,1,5,316.0
44389,5 zen tazo,B00ZPN3O2I.raw.json,1,5,316.0
44388,ice green tea,B00ZPN3O2I.raw.json,1,5,316.0
44387,4ish minute,B00ZPN3O2I.raw.json,1,5,316.0
44386,coffee tea drinker,B00ZPN3O2I.raw.json,1,5,316.0
44385,philosopher,B00ZPN3O2I.raw.json,1,5,316.0
44384,tbe tea,B00ZPN3O2I.raw.json,1,5,316.0
44383,hot food,B00ZPN3O2I.raw.json,1,5,316.0
44382,black & green tea,B00ZPN3O2I.raw.json,1,5,316.0
44381,compete product,B00ZPN3O2I.raw.json,1,5,316.0
44380,turning,B00ZPN3O2I.raw.json,1,5,316.0
44379,antioxidant intake,B00ZPN3O2I.raw.json,1,5,316.0
44378,cool month,B00ZPN3O2I.raw.json,1,5,316.0
44333,low tempersture,B00ZPN3O2I.raw.json,1,5,316.0
44377,casual tea snob,B00ZPN3O2I.raw.json,1,5,316.0
44375,loud,B00ZPN3O2I.raw.json,1,5,316.0
44374,ordinary tea pot,B00ZPN3O2I.raw.json,1,5,316.0
44373,fast raman,B00ZPN3O2I.raw.json,1,5,316.0
44372,favorite trick,B00ZPN3O2I.raw.json,1,5,316.0
44371,high boil setting,B00ZPN3O2I.raw.json,1,5,316.0
44370,efficient operation,B00ZPN3O2I.raw.json,1,5,316.0
44369,final liter,B00ZPN3O2I.raw.json,1,5,316.0
44368,1.8 liter,B00ZPN3O2I.raw.json,1,5,316.0
44367,workload,B00ZPN3O2I.raw.json,1,5,316.0
51051,gift year,B012WF88QS.raw.json,1,5,316.0
44366,cuisinart tea pot,B00ZPN3O2I.raw.json,1,5,316.0
44365,discontinue braun model,B00ZPN3O2I.raw.json,1,5,316.0
44364,size issue,B00ZPN3O2I.raw.json,1,5,316.0
44376,17 month,B00ZPN3O2I.raw.json,1,5,316.0
44451,angel,B00ZPN3O2I.raw.json,1,5,316.0
44213,well price,B00ZPN3O2I.raw.json,1,5,316.0
44211,difficult lid,B00ZPN3O2I.raw.json,1,5,316.0
44064,co - worker hand,B00ZPN3O2I.raw.json,1,5,316.0
44063,little black piece,B00ZPN3O2I.raw.json,1,5,316.0
44062,caulk,B00ZPN3O2I.raw.json,1,5,316.0
44061,harmless glue,B00ZPN3O2I.raw.json,1,5,316.0
44060,2 star rating,B00ZPN3O2I.raw.json,1,5,316.0
44059,plastic bag,B00ZPN3O2I.raw.json,1,5,316.0
44058,metal side,B00ZPN3O2I.raw.json,1,5,316.0
51073,diy fixing,B012WF88QS.raw.json,1,5,316.0
44057,upto,B00ZPN3O2I.raw.json,1,5,316.0
44056,detective,B00ZPN3O2I.raw.json,1,5,316.0
44055,gentle leaf need,B00ZPN3O2I.raw.json,1,5,316.0
44054,acquisition,B00ZPN3O2I.raw.json,1,5,316.0
44053,readout panel,B00ZPN3O2I.raw.json,1,5,316.0
51074,different item,B012WF88QS.raw.json,1,5,316.0
44051,fabulous tea,B00ZPN3O2I.raw.json,1,5,316.0
44050,well quality control,B00ZPN3O2I.raw.json,1,5,316.0
44049,specific temperature instruction,B00ZPN3O2I.raw.json,1,5,316.0
44048,teavana tea,B00ZPN3O2I.raw.json,1,5,316.0
44047,right setting,B00ZPN3O2I.raw.json,1,5,316.0
44046,terrible white residue,B00ZPN3O2I.raw.json,1,5,316.0
51075,frequent quality issue,B012WF88QS.raw.json,1,5,316.0
44044,stainless love,B00ZPN3O2I.raw.json,1,5,316.0
44043,use water,B00ZPN3O2I.raw.json,1,5,316.0
44042,- >,B00ZPN3O2I.raw.json,1,5,316.0
44041,great product great value,B00ZPN3O2I.raw.json,1,5,316.0
44040,conventional stove - kettle,B00ZPN3O2I.raw.json,1,5,316.0
44039,teenage son,B00ZPN3O2I.raw.json,1,5,316.0
44065,clear glass,B00ZPN3O2I.raw.json,1,5,316.0
51076,20 m actuation,B012WF88QS.raw.json,1,5,316.0
44066,french peess,B00ZPN3O2I.raw.json,1,5,316.0
44068,plastic line,B00ZPN3O2I.raw.json,1,5,316.0
44094,overpriced.the stainless steel,B00ZPN3O2I.raw.json,1,5,316.0
44093,normal metal electric pot,B00ZPN3O2I.raw.json,1,5,316.0
44092,bummed,B00ZPN3O2I.raw.json,1,5,316.0
44091,$ 15 shipping handling fee,B00ZPN3O2I.raw.json,1,5,316.0
44090,traditional look cuisinart kettle,B00ZPN3O2I.raw.json,1,5,316.0
44089,epic failure,B00ZPN3O2I.raw.json,1,5,316.0
44088,cuisine art product,B00ZPN3O2I.raw.json,1,5,316.0
44087,hissing sound,B00ZPN3O2I.raw.json,1,5,316.0
44086,total failure,B00ZPN3O2I.raw.json,1,5,316.0
44085,- zero regret,B00ZPN3O2I.raw.json,1,5,316.0
44084,french press enthusiast,B00ZPN3O2I.raw.json,1,5,316.0
44083,eighty buck,B00ZPN3O2I.raw.json,1,5,316.0
44082,sleek look electric kettle,B00ZPN3O2I.raw.json,1,5,316.0
44081,"heavy , daily use",B00ZPN3O2I.raw.json,1,5,316.0
44080,- maintenance,B00ZPN3O2I.raw.json,1,5,316.0
44079,green tea coffee perfection temperature,B00ZPN3O2I.raw.json,1,5,316.0
44078,seven different temperature setting,B00ZPN3O2I.raw.json,1,5,316.0
44077,personal cup,B00ZPN3O2I.raw.json,1,5,316.0
44076,0.5l minimum water level requirement,B00ZPN3O2I.raw.json,1,5,316.0
44075,satisfying splurge,B00ZPN3O2I.raw.json,1,5,316.0
44074,stove top,B00ZPN3O2I.raw.json,1,5,316.0
44073,tray,B00ZPN3O2I.raw.json,1,5,316.0
44072,cuisinart coffee / tea / hot water maker,B00ZPN3O2I.raw.json,1,5,316.0
51072,faulty relay,B012WF88QS.raw.json,1,5,316.0
44071,decent value,B00ZPN3O2I.raw.json,1,5,316.0
44070,- temp,B00ZPN3O2I.raw.json,1,5,316.0
44069,fastener s,B00ZPN3O2I.raw.json,1,5,316.0
44067,plastic glass,B00ZPN3O2I.raw.json,1,5,316.0
51077,kid piece,B012WF88QS.raw.json,1,5,316.0
44036,different temperature function,B00ZPN3O2I.raw.json,1,5,316.0
44035,e - kettle,B00ZPN3O2I.raw.json,1,5,316.0
44003,light control,B00ZPN3O2I.raw.json,1,5,316.0
44002,well aesthetic addition,B00ZPN3O2I.raw.json,1,5,316.0
44001,brutish breville,B00ZPN3O2I.raw.json,1,5,316.0
44000,solid 4 start,B00ZPN3O2I.raw.json,1,5,316.0
43999,flimsier button,B00ZPN3O2I.raw.json,1,5,316.0
43998,great lid / button combo,B00ZPN3O2I.raw.json,1,5,316.0
43997,statement,B00ZPN3O2I.raw.json,1,5,316.0
43996,hot cold water,B00ZPN3O2I.raw.json,1,5,316.0
43995,entire warm -,B00ZPN3O2I.raw.json,1,5,316.0
43994,singer,B00ZPN3O2I.raw.json,1,5,316.0
43993,cordless device,B00ZPN3O2I.raw.json,1,5,316.0
43992,bet kettle,B00ZPN3O2I.raw.json,1,5,316.0
51079,lid shut,B012WF88QS.raw.json,1,5,316.0
43991,manual wrap function,B00ZPN3O2I.raw.json,1,5,316.0
43990,retractable base,B00ZPN3O2I.raw.json,1,5,316.0
43989,advertised temp,B00ZPN3O2I.raw.json,1,5,316.0
43988,highly recommend seller,B00ZPN3O2I.raw.json,1,5,316.0
43987,real great product,B00ZPN3O2I.raw.json,1,5,316.0
43986,multiple steeping,B00ZPN3O2I.raw.json,1,5,316.0
43985,awesome electric tea kettle,B00ZPN3O2I.raw.json,1,5,316.0
43984,busy work people,B00ZPN3O2I.raw.json,1,5,316.0
51080,brief lifespan,B012WF88QS.raw.json,1,5,316.0
43983,open mode,B00ZPN3O2I.raw.json,1,5,316.0
43982,button stuck,B00ZPN3O2I.raw.json,1,5,316.0
43981,annoying problem,B00ZPN3O2I.raw.json,1,5,316.0
43980,novel,B00ZPN3O2I.raw.json,1,5,316.0
43979,hot warm tea/,B00ZPN3O2I.raw.json,1,5,316.0
44004,worthwhile purchase,B00ZPN3O2I.raw.json,1,5,316.0
44005,cool 160 degree setting,B00ZPN3O2I.raw.json,1,5,316.0
44006,flesh,B00ZPN3O2I.raw.json,1,5,316.0
44007,multiple time day use,B00ZPN3O2I.raw.json,1,5,316.0
44034,favorite product,B00ZPN3O2I.raw.json,1,5,316.0
44033,big adjustment,B00ZPN3O2I.raw.json,1,5,316.0
44032,water temperature preset,B00ZPN3O2I.raw.json,1,5,316.0
44031,oprah recommend product,B00ZPN3O2I.raw.json,1,5,316.0
44030,different purpose,B00ZPN3O2I.raw.json,1,5,316.0
51078,mecanism,B012WF88QS.raw.json,1,5,316.0
44029,different temperature gage,B00ZPN3O2I.raw.json,1,5,316.0
44028,""" black tea "" temperature",B00ZPN3O2I.raw.json,1,5,316.0
44027,- road,B00ZPN3O2I.raw.json,1,5,316.0
44026,"green "" gunpowder "" tea",B00ZPN3O2I.raw.json,1,5,316.0
44025,clear volume indicator,B00ZPN3O2I.raw.json,1,5,316.0
44024,decent time,B00ZPN3O2I.raw.json,1,5,316.0
44023,minor irritation,B00ZPN3O2I.raw.json,1,5,316.0
51071,pretty accurate water temp,B012WF88QS.raw.json,1,5,316.0
44022,good electric hot water kettle,B00ZPN3O2I.raw.json,1,5,316.0
44020,audible signal,B00ZPN3O2I.raw.json,1,5,316.0
44019,durable stainless steel,B00ZPN3O2I.raw.json,1,5,316.0
44018,life - saver,B00ZPN3O2I.raw.json,1,5,316.0
44017,major selling point,B00ZPN3O2I.raw.json,1,5,316.0
44016,dry boiling,B00ZPN3O2I.raw.json,1,5,316.0
44015,huge benefit,B00ZPN3O2I.raw.json,1,5,316.0
44014,thoughtful design,B00ZPN3O2I.raw.json,1,5,316.0
44013,husband french press coffee,B00ZPN3O2I.raw.json,1,5,316.0
44012,stove / tea kettle,B00ZPN3O2I.raw.json,1,5,316.0
44011,counter lol,B00ZPN3O2I.raw.json,1,5,316.0
44010,infuser cup,B00ZPN3O2I.raw.json,1,5,316.0
44009,noticeable difference,B00ZPN3O2I.raw.json,1,5,316.0
44008,world sharp palate,B00ZPN3O2I.raw.json,1,5,316.0
44021,"pleasant , subtle tone",B00ZPN3O2I.raw.json,1,5,316.0
44212,choose level,B00ZPN3O2I.raw.json,1,5,316.0
44096,irritable aspect,B00ZPN3O2I.raw.json,1,5,316.0
44098,fast hearing,B00ZPN3O2I.raw.json,1,5,316.0
44184,spill,B00ZPN3O2I.raw.json,1,5,316.0
44183,temp control setting,B00ZPN3O2I.raw.json,1,5,316.0
44182,fine quality,B00ZPN3O2I.raw.json,1,5,316.0
44181,precise temerature,B00ZPN3O2I.raw.json,1,5,316.0
44180,2 3 pot,B00ZPN3O2I.raw.json,1,5,316.0
51066,warranty request,B012WF88QS.raw.json,1,5,316.0
44179,everyday nad,B00ZPN3O2I.raw.json,1,5,316.0
44178,add touch,B00ZPN3O2I.raw.json,1,5,316.0
44177,"build , high quality item",B00ZPN3O2I.raw.json,1,5,316.0
44176,- product,B00ZPN3O2I.raw.json,1,5,316.0
44175,developed rust,B00ZPN3O2I.raw.json,1,5,316.0
44174,recent breville unit,B00ZPN3O2I.raw.json,1,5,316.0
44173,breville stainless steel fan,B00ZPN3O2I.raw.json,1,5,316.0
44172,desire tempurature,B00ZPN3O2I.raw.json,1,5,316.0
44171,multiple different setting,B00ZPN3O2I.raw.json,1,5,316.0
44170,good variety,B00ZPN3O2I.raw.json,1,5,316.0
44169,old plastic electric kettle,B00ZPN3O2I.raw.json,1,5,316.0
44168,preset temperature control,B00ZPN3O2I.raw.json,1,5,316.0
44167,lovely device,B00ZPN3O2I.raw.json,1,5,316.0
44166,perfect function,B00ZPN3O2I.raw.json,1,5,316.0
44165,bph,B00ZPN3O2I.raw.json,1,5,316.0
44164,green / white tea,B00ZPN3O2I.raw.json,1,5,316.0
44163,$ 10 money order,B00ZPN3O2I.raw.json,1,5,316.0
44162,$ 17 shipping,B00ZPN3O2I.raw.json,1,5,316.0
44161,tea nut,B00ZPN3O2I.raw.json,1,5,316.0
44160,high tech,B00ZPN3O2I.raw.json,1,5,316.0
44159,usain bolt,B00ZPN3O2I.raw.json,1,5,316.0
51065,consumer product safety commission,B012WF88QS.raw.json,1,5,316.0
44158,boil tea kettle,B00ZPN3O2I.raw.json,1,5,316.0
44185,possible improvement,B00ZPN3O2I.raw.json,1,5,316.0
44187,light usage,B00ZPN3O2I.raw.json,1,5,316.0
44210,water gauge section,B00ZPN3O2I.raw.json,1,5,316.0
44209,access hole,B00ZPN3O2I.raw.json,1,5,316.0
44208,little tea pot,B00ZPN3O2I.raw.json,1,5,316.0
44207,right 2 cup,B00ZPN3O2I.raw.json,1,5,316.0
44206,new cuisinart cpk-17 electric kettle,B00ZPN3O2I.raw.json,1,5,316.0
44205,print temperature,B00ZPN3O2I.raw.json,1,5,316.0
44204,extra convenience,B00ZPN3O2I.raw.json,1,5,316.0
51061,subtle brewing,B012WF88QS.raw.json,1,5,316.0
44203,hot ' feature,B00ZPN3O2I.raw.json,1,5,316.0
44202,broken glass,B00ZPN3O2I.raw.json,1,5,316.0
51062,single mug,B012WF88QS.raw.json,1,5,316.0
44201,milking parlor,B00ZPN3O2I.raw.json,1,5,316.0
44200,half size,B00ZPN3O2I.raw.json,1,5,316.0
44199,2l bottle,B00ZPN3O2I.raw.json,1,5,316.0
44198,featured high quality,B00ZPN3O2I.raw.json,1,5,316.0
44197,ideal taste,B00ZPN3O2I.raw.json,1,5,316.0
44196,honest seller,B00ZPN3O2I.raw.json,1,5,316.0
44195,previous home,B00ZPN3O2I.raw.json,1,5,316.0
44194,camping trailer,B00ZPN3O2I.raw.json,1,5,316.0
51063,bit ear,B012WF88QS.raw.json,1,5,316.0
44193,home kitchen,B00ZPN3O2I.raw.json,1,5,316.0
44192,crime,B00ZPN3O2I.raw.json,1,5,316.0
44191,disposable electronic,B00ZPN3O2I.raw.json,1,5,316.0
51064,dangerous product flaw,B012WF88QS.raw.json,1,5,316.0
44190,industry concept,B00ZPN3O2I.raw.json,1,5,316.0
44189,affordable / practical repair,B00ZPN3O2I.raw.json,1,5,316.0
44188,repair program,B00ZPN3O2I.raw.json,1,5,316.0
